,date,sales,dollar_vol,avg_price,med_price,total_listings,month_inventory,county
0,Jan 2011,15,"1,122,600","74,840","50,000",344,31.0,Anderson
1,Feb 2011,20,"1,652,300","82,615","66,950",371,30.1,Anderson
2,Mar 2011,25,"3,013,550","120,542","92,000",372,27.1,Anderson
3,Apr 2011,25,"2,733,350","109,334","115,000",365,24.1,Anderson
4,May 2011,27,"2,239,161","82,932","70,000",387,23.8,Anderson
5,Jun 2011,21,"1,798,605","85,648","78,000",421,23.9,Anderson
6,Jul 2011,15,"1,526,148","101,743","82,500",452,25.2,Anderson
7,Aug 2011,18,"2,389,823","132,768","73,250",437,23.3,Anderson
8,Sep 2011,24,"2,752,410","114,684","101,000",449,23.1,Anderson
9,Oct 2011,21,"1,991,877","94,851","89,900",428,21.7,Anderson
10,Nov 2011,17,"1,742,772","102,516","100,000",418,20.5,Anderson
11,Dec 2011,19,"2,569,280","135,225","91,500",395,19.2,Anderson
12,Jan 2012,10,"916,954","91,695","67,850",371,18.4,Anderson
13,Feb 2012,17,"2,060,776","121,222","121,900",355,17.8,Anderson
14,Mar 2012,28,"5,552,523","198,304","113,068",352,17.5,Anderson
15,Apr 2012,24,"2,878,500","119,938","100,750",350,17.4,Anderson
16,May 2012,20,"3,428,166","171,408","95,450",368,18.9,Anderson
17,Jun 2012,31,"3,692,400","119,110","78,000",368,18.1,Anderson
18,Jul 2012,25,"2,860,225","114,409","101,000",389,18.4,Anderson
19,Aug 2012,41,"3,861,823","94,191","87,000",378,16.4,Anderson
20,Sep 2012,43,"5,451,740","126,785","125,000",373,15.1,Anderson
21,Oct 2012,27,"3,598,513","133,278","125,000",366,14.5,Anderson
22,Nov 2012,34,"4,289,698","126,168","84,250",352,13.2,Anderson
23,Dec 2012,22,"2,622,600","119,209","78,450",335,12.5,Anderson
24,Jan 2013,11,"878,900","79,900","83,500",336,12.5,Anderson
25,Feb 2013,18,"1,998,580","111,032","81,500",336,12.4,Anderson
26,Mar 2013,32,"3,088,170","96,505","88,500",340,12.4,Anderson
27,Apr 2013,33,"3,737,145","113,247","115,000",352,12.5,Anderson
28,May 2013,29,"3,521,510","121,431","91,450",330,11.4,Anderson
29,Jun 2013,30,"4,174,756","139,159","109,000",356,12.4,Anderson
30,Jul 2013,22,"3,943,235","179,238","110,775",368,12.9,Anderson
31,Aug 2013,27,"2,325,583","86,133","77,900",343,12.5,Anderson
32,Sep 2013,25,"3,352,805","134,112","97,900",337,13.0,Anderson
33,Oct 2013,26,"2,552,399","98,169","94,250",346,13.4,Anderson
34,Nov 2013,21,"2,291,950","109,140","83,000",338,13.7,Anderson
35,Dec 2013,16,"1,376,700","86,044","84,750",321,13.3,Anderson
36,Jan 2014,22,"2,386,409","108,473","82,500",7,0.3,Anderson
37,Feb 2014,33,"4,296,726","130,204","90,000",311,11.8,Anderson
38,Mar 2014,35,"4,572,469","130,642","101,000",320,12.0,Anderson
39,Apr 2014,28,"2,764,400","98,729","82,250",326,12.5,Anderson
40,May 2014,32,"4,843,504","151,360","134,250",339,12.8,Anderson
41,Jun 2014,29,"3,543,545","122,191","88,500",331,12.6,Anderson
42,Jul 2014,29,"3,125,923","107,790","89,500",326,12.1,Anderson
43,Aug 2014,23,"2,162,900","94,039","89,500",315,11.8,Anderson
44,Sep 2014,31,"3,864,915","124,675","110,000",299,11.0,Anderson
45,Oct 2014,29,"3,966,800","136,786","98,000",285,10.4,Anderson
46,Nov 2014,15,"1,729,900","115,327","99,000",274,10.2,Anderson
47,Dec 2014,28,"4,737,530","169,198","144,000",258,9.3,Anderson
48,Jan 2015,17,"2,239,625","131,743","90,000",198,7.2,Anderson
49,Feb 2015,21,"3,131,868","149,137","91,000",194,7.3,Anderson
50,Mar 2015,19,"2,760,350","145,282","99,500",202,8.1,Anderson
51,Apr 2015,34,"4,274,710","125,727","86,605",198,7.7,Anderson
52,May 2015,25,"2,860,850","114,434","115,900",213,8.5,Anderson
53,Jun 2015,37,"5,295,600","143,124","154,000",243,9.5,Anderson
54,Jul 2015,38,"4,550,055","119,738","115,750",250,9.5,Anderson
55,Aug 2015,39,"5,089,058","130,489","119,000",247,8.9,Anderson
56,Sep 2015,34,"5,216,050","153,413","107,250",253,9.0,Anderson
57,Oct 2015,25,"2,964,750","118,590","102,000",247,8.9,Anderson
58,Nov 2015,23,"2,587,375","112,495","110,000",225,7.9,Anderson
59,Dec 2015,31,"4,066,907","131,191","114,000",207,7.2,Anderson
60,Jan 2016,21,"2,627,895","125,138","100,000",190,6.6,Anderson
61,Feb 2016,15,"1,712,800","114,187","105,000",203,7.1,Anderson
62,Mar 2016,34,"4,421,890","130,056","106,250",195,6.6,Anderson
63,Apr 2016,31,"4,605,678","148,570","132,000",204,6.9,Anderson
64,May 2016,37,"4,349,400","117,551","98,000",193,6.3,Anderson
65,Jun 2016,50,"6,186,333","123,727","102,600",193,6.1,Anderson
66,Jul 2016,31,"3,769,783","121,606","130,000",188,6.1,Anderson
67,Aug 2016,45,"7,346,143","163,248","149,500",197,6.3,Anderson
68,Sep 2016,43,"5,584,524","129,873","114,000",169,5.3,Anderson
69,Oct 2016,35,"3,811,800","108,909","96,000",157,4.8,Anderson
70,Nov 2016,33,"4,832,304","146,433","155,000",162,4.8,Anderson
71,Dec 2016,28,"3,174,229","113,365","112,500",171,5.1,Anderson
72,Jan 2017,15,"1,908,137","127,209","100,000",180,5.4,Anderson
73,Feb 2017,22,"3,074,900","139,768","115,000",169,5.0,Anderson
74,Mar 2017,34,"4,059,151","119,387","82,500",165,4.9,Anderson
75,Apr 2017,35,"4,080,000","116,571","82,000",170,5.0,Anderson
76,May 2017,33,"4,339,500","131,500","105,000",181,5.4,Anderson
77,Jun 2017,38,"5,738,200","151,005","112,500",186,5.7,Anderson
78,Jul 2017,32,"4,117,300","128,666","125,000",184,5.6,Anderson
79,Aug 2017,32,"4,175,650","130,489","112,000",199,6.3,Anderson
80,Sep 2017,36,"5,123,850","142,329","135,075",201,6.5,Anderson
81,Oct 2017,32,"4,872,216","152,257","140,400",173,5.6,Anderson
82,Nov 2017,36,"6,290,355","174,732","157,500",173,5.6,Anderson
83,Dec 2017,35,"6,192,031","176,915","93,900",148,4.7,Anderson
84,Jan 2018,32,"4,318,801","134,963","102,000",144,4.4,Anderson
85,Feb 2018,22,"2,861,800","130,082","157,500",142,4.3,Anderson
86,Mar 2018,22,"2,766,200","125,736","88,750",147,4.6,Anderson
87,Apr 2018,34,"3,515,400","103,394","95,000",149,4.7,Anderson
88,May 2018,43,"5,916,838","137,601","112,000",171,5.2,Anderson
89,Jun 2018,30,"4,190,300","139,677","127,500",178,5.5,Anderson
90,Jul 2018,57,"8,638,613","151,555","125,000",175,5.1,Anderson
91,Aug 2018,51,"7,655,040","150,099","135,500",168,4.7,Anderson
92,Sep 2018,23,"4,966,308","215,926","133,000",162,4.7,Anderson
93,Oct 2018,21,"2,649,398","126,162","105,000",151,4.5,Anderson
94,Nov 2018,47,"7,679,075","163,385","145,265",157,4.5,Anderson
95,Dec 2018,21,"2,395,700","114,081","105,000",153,4.6,Anderson
96,Jan 2019,23,"6,239,675","271,290","135,000",145,4.4,Anderson
97,Feb 2019,24,"3,746,450","156,102","147,450",145,4.4,Anderson
98,Mar 2019,36,"5,811,094","161,419","142,000",156,4.6,Anderson
99,Apr 2019,33,"4,693,500","142,227","147,500",172,5.0,Anderson
100,May 2019,42,"6,533,119","155,550","122,500",176,5.2,Anderson
101,Jun 2019,27,"3,173,406","117,534","100,000",173,5.1,Anderson
102,Jul 2019,50,"7,819,100","156,382","124,250",170,5.1,Anderson
103,Aug 2019,61,"8,100,437","132,794","124,500",159,4.7,Anderson
104,Sep 2019,31,"4,207,650","135,731","139,000",163,4.7,Anderson
105,Oct 2019,39,"5,158,456","132,268","113,750",151,4.2,Anderson
106,Nov 2019,48,"8,949,091","186,439","147,000",152,4.2,Anderson
107,Dec 2019,20,"2,961,300","148,065","139,900",133,3.7,Anderson
108,Jan 2020,27,"4,257,045","157,668","166,500",135,3.7,Anderson
109,Feb 2020,24,"3,119,850","129,994","101,875",120,3.3,Anderson
110,Mar 2020,34,"6,057,953","178,175","173,250",109,3.0,Anderson
111,Apr 2020,30,"5,120,630","170,688","132,250",103,2.9,Anderson
112,May 2020,37,"5,993,975","161,999","125,000",85,2.4,Anderson
113,Jun 2020,35,"5,141,150","146,890","106,000",85,2.3,Anderson
114,Jul 2020,43,"6,338,883","147,416","145,000",79,2.2,Anderson
115,Aug 2020,34,"6,801,100","200,032","157,500",77,2.3,Anderson
116,Sep 2020,40,"6,854,854","171,371","164,500",84,2.5,Anderson
117,Oct 2020,36,"6,677,323","185,481","139,500",97,2.9,Anderson
118,Nov 2020,39,"7,261,602","186,195","155,000",95,2.9,Anderson
119,Dec 2020,39,"7,553,160","193,671","140,000",78,2.2,Anderson
120,Jan 2021,31,"4,940,100","159,358","170,000",68,1.9,Anderson
121,Feb 2021,30,"5,230,750","174,358","153,750",54,1.5,Anderson
122,Mar 2021,39,"5,823,599","149,323","120,000",42,1.2,Anderson
123,Apr 2021,38,"6,891,280","181,349","166,000",56,1.5,Anderson
124,May 2021,34,"7,027,526","206,692","170,000",67,1.8,Anderson
125,Jun 2021,43,"6,667,897","155,067","137,500",56,1.5,Anderson
126,Jul 2021,36,"7,515,242","208,757","170,000",80,2.2,Anderson
127,Aug 2021,48,"10,438,222","217,463","172,500",89,2.4,Anderson
0,Jan 2011,26,"2,743,350","105,513","81,000",336,8.3,Angelina
1,Feb 2011,27,"3,304,500","122,389","125,000",332,8.1,Angelina
2,Mar 2011,39,"5,389,800","138,200","130,000",332,8.4,Angelina
3,Apr 2011,38,"4,971,840","130,838","92,500",357,9.2,Angelina
4,May 2011,51,"5,788,425","113,499","95,000",360,9.3,Angelina
5,Jun 2011,56,"6,888,655","123,012","100,000",368,9.5,Angelina
6,Jul 2011,43,"6,259,397","145,567","120,000",353,9.0,Angelina
7,Aug 2011,59,"7,938,597","134,552","117,000",339,8.3,Angelina
8,Sep 2011,62,"7,689,250","124,020","110,000",349,8.1,Angelina
9,Oct 2011,39,"4,703,044","120,591","85,000",339,7.8,Angelina
10,Nov 2011,38,"4,719,082","124,186","113,750",339,7.9,Angelina
11,Dec 2011,30,"3,875,100","129,170","114,750",314,7.4,Angelina
12,Jan 2012,26,"3,584,800","137,877","118,500",326,7.7,Angelina
13,Feb 2012,34,"4,497,742","132,287","104,000",355,8.3,Angelina
14,Mar 2012,51,"7,495,755","146,976","115,000",354,8.1,Angelina
15,Apr 2012,41,"5,572,976","135,926","117,000",358,8.1,Angelina
16,May 2012,51,"7,187,050","140,923","125,000",358,8.1,Angelina
17,Jun 2012,53,"7,750,705","146,240","132,000",375,8.5,Angelina
18,Jul 2012,46,"5,904,600","128,361","125,500",389,8.8,Angelina
19,Aug 2012,52,"7,849,929","150,960","144,250",382,8.8,Angelina
20,Sep 2012,56,"7,580,850","135,372","131,225",389,9.0,Angelina
21,Oct 2012,35,"4,282,949","122,370","107,000",356,8.3,Angelina
22,Nov 2012,32,"4,271,779","133,493","135,000",354,8.4,Angelina
23,Dec 2012,38,"5,247,090","138,081","120,000",347,8.1,Angelina
24,Jan 2013,33,"4,424,325","134,070","105,000",341,7.8,Angelina
25,Feb 2013,31,"4,203,900","135,610","105,000",357,8.3,Angelina
26,Mar 2013,43,"6,860,400","159,544","154,500",356,8.4,Angelina
27,Apr 2013,64,"10,199,801","159,372","144,725",344,7.7,Angelina
28,May 2013,56,"8,142,423","145,400","105,000",356,7.9,Angelina
29,Jun 2013,50,"6,216,285","124,326","120,450",379,8.5,Angelina
30,Jul 2013,52,"9,141,934","175,806","160,000",375,8.3,Angelina
31,Aug 2013,52,"7,435,749","142,995","107,100",392,8.7,Angelina
32,Sep 2013,43,"5,495,900","127,812","110,000",378,8.6,Angelina
33,Oct 2013,43,"6,840,000","159,070","145,000",389,8.7,Angelina
34,Nov 2013,45,"5,948,475","132,188","110,000",382,8.3,Angelina
35,Dec 2013,47,"7,519,019","159,979","120,000",352,7.6,Angelina
36,Jan 2014,35,"4,268,302","121,951","116,000",362,7.7,Angelina
37,Feb 2014,32,"3,621,400","113,169","86,750",382,8.2,Angelina
38,Mar 2014,44,"6,765,650","153,765","137,750",396,8.4,Angelina
39,Apr 2014,53,"7,529,376","142,064","128,000",416,9.0,Angelina
40,May 2014,55,"7,581,900","137,853","123,250",434,9.5,Angelina
41,Jun 2014,61,"10,256,368","168,137","150,500",433,9.2,Angelina
42,Jul 2014,53,"8,442,924","159,300","139,000",431,9.2,Angelina
43,Aug 2014,49,"8,219,550","167,746","150,000",430,9.2,Angelina
44,Sep 2014,63,"8,493,160","134,812","129,000",424,8.8,Angelina
45,Oct 2014,58,"9,320,050","160,691","148,200",395,8.0,Angelina
46,Nov 2014,49,"6,663,388","135,988","118,500",394,7.9,Angelina
47,Dec 2014,49,"7,460,300","152,251","132,500",351,7.0,Angelina
48,Jan 2015,33,"5,204,850","157,723","125,000",335,6.7,Angelina
49,Feb 2015,41,"4,774,698","116,456","105,000",323,6.4,Angelina
50,Mar 2015,42,"6,687,285","159,221","136,750",330,6.5,Angelina
51,Apr 2015,55,"9,330,896","169,653","150,000",327,6.5,Angelina
52,May 2015,47,"6,848,836","145,720","137,000",315,6.3,Angelina
53,Jun 2015,62,"10,410,450","167,910","157,500",323,6.4,Angelina
54,Jul 2015,71,"12,579,114","177,171","140,000",327,6.3,Angelina
55,Aug 2015,52,"7,303,141","140,445","136,450",328,6.3,Angelina
56,Sep 2015,50,"8,011,264","160,225","154,500",331,6.5,Angelina
57,Oct 2015,41,"5,381,663","131,260","107,928",342,6.9,Angelina
58,Nov 2015,33,"4,132,500","125,227","128,500",340,7.1,Angelina
59,Dec 2015,43,"6,823,333","158,682","113,000",334,7.0,Angelina
60,Jan 2016,34,"4,448,505","130,838","127,500",341,7.2,Angelina
61,Feb 2016,42,"5,866,315","139,674","120,925",323,6.8,Angelina
62,Mar 2016,72,"10,182,280","141,421","119,000",312,6.2,Angelina
63,Apr 2016,59,"9,858,750","167,097","143,000",304,6.0,Angelina
64,May 2016,55,"9,340,150","169,821","155,000",330,6.4,Angelina
65,Jun 2016,62,"11,640,145","187,744","184,000",319,6.2,Angelina
66,Jul 2016,60,"10,075,114","167,919","154,500",325,6.5,Angelina
67,Aug 2016,56,"8,996,540","160,652","119,500",331,6.5,Angelina
68,Sep 2016,54,"7,910,898","146,498","138,750",319,6.3,Angelina
69,Oct 2016,49,"7,344,350","149,885","135,000",308,6.0,Angelina
70,Nov 2016,53,"7,647,199","144,287","149,500",306,5.7,Angelina
71,Dec 2016,42,"6,503,477","154,845","143,000",282,5.3,Angelina
72,Jan 2017,38,"6,813,725","179,309","175,000",285,5.3,Angelina
73,Feb 2017,50,"8,644,454","172,889","133,250",283,5.2,Angelina
74,Mar 2017,69,"11,115,100","161,088","157,000",300,5.6,Angelina
75,Apr 2017,49,"8,206,860","167,487","152,000",300,5.7,Angelina
76,May 2017,54,"8,339,860","154,442","149,500",309,5.8,Angelina
77,Jun 2017,74,"13,607,400","183,884","156,750",301,5.6,Angelina
78,Jul 2017,54,"8,047,976","149,037","132,500",287,5.4,Angelina
79,Aug 2017,72,"11,104,301","154,226","147,750",292,5.3,Angelina
80,Sep 2017,68,"10,638,210","156,444","145,000",306,5.5,Angelina
81,Oct 2017,49,"7,463,245","152,311","130,000",321,5.7,Angelina
82,Nov 2017,56,"9,586,913","171,195","162,000",304,5.4,Angelina
83,Dec 2017,48,"7,830,121","163,128","147,460",278,4.9,Angelina
84,Jan 2018,31,"5,035,756","162,444","152,406",295,5.3,Angelina
85,Feb 2018,41,"6,826,225","166,493","145,000",293,5.3,Angelina
86,Mar 2018,37,"6,701,600","181,124","155,000",283,5.4,Angelina
87,Apr 2018,85,"14,117,334","166,086","139,000",263,4.7,Angelina
88,May 2018,79,"13,125,325","166,143","145,000",288,5.0,Angelina
89,Jun 2018,61,"10,171,272","166,742","149,650",292,5.1,Angelina
90,Jul 2018,71,"12,642,675","178,066","154,000",287,4.9,Angelina
91,Aug 2018,71,"12,394,741","174,574","154,000",261,4.5,Angelina
92,Sep 2018,61,"10,612,995","173,984","160,000",255,4.4,Angelina
93,Oct 2018,75,"13,064,041","174,187","177,500",253,4.2,Angelina
94,Nov 2018,49,"8,831,483","180,234","165,000",232,3.9,Angelina
95,Dec 2018,47,"9,213,992","196,042","175,000",212,3.6,Angelina
96,Jan 2019,47,"9,205,725","195,866","157,500",212,3.5,Angelina
97,Feb 2019,45,"8,928,818","198,418","149,000",208,3.4,Angelina
98,Mar 2019,57,"9,241,125","162,125","143,000",217,3.5,Angelina
99,Apr 2019,49,"8,071,255","164,719","164,500",228,3.8,Angelina
100,May 2019,79,"13,337,608","168,830","147,500",242,4.1,Angelina
101,Jun 2019,56,"9,786,685","174,762","168,150",245,4.2,Angelina
102,Jul 2019,76,"14,146,371","186,136","182,000",228,3.8,Angelina
103,Aug 2019,72,"14,661,175","203,627","202,500",221,3.7,Angelina
104,Sep 2019,56,"9,807,423","175,133","163,825",222,3.8,Angelina
105,Oct 2019,86,"15,186,089","176,582","155,000",218,3.6,Angelina
106,Nov 2019,56,"9,963,675","177,923","156,950",228,3.8,Angelina
107,Dec 2019,42,"7,355,825","175,139","164,975",203,3.4,Angelina
108,Jan 2020,49,"8,489,345","173,252","158,000",227,3.8,Angelina
109,Feb 2020,46,"7,671,325","166,768","150,000",239,4.0,Angelina
110,Mar 2020,63,"10,477,004","166,302","155,000",248,4.1,Angelina
111,Apr 2020,38,"5,766,125","151,740","152,450",256,4.3,Angelina
112,May 2020,61,"11,172,700","183,159","160,000",239,4.1,Angelina
113,Jun 2020,79,"14,531,571","183,944","165,000",228,3.8,Angelina
114,Jul 2020,87,"17,380,503","199,776","165,000",201,3.3,Angelina
115,Aug 2020,84,"19,095,056","227,322","189,500",178,2.9,Angelina
116,Sep 2020,101,"21,793,343","215,776","178,000",161,2.4,Angelina
117,Oct 2020,74,"14,896,965","201,310","186,250",158,2.4,Angelina
118,Nov 2020,72,"16,094,571","223,536","209,000",155,2.3,Angelina
119,Dec 2020,79,"17,227,631","218,071","215,000",149,2.1,Angelina
120,Jan 2021,49,"9,167,750","187,097","184,500",136,2.0,Angelina
121,Feb 2021,51,"10,294,250","201,848","185,000",129,1.8,Angelina
122,Mar 2021,77,"15,213,117","197,573","180,000",106,1.5,Angelina
123,Apr 2021,79,"18,154,800","229,808","189,000",105,1.4,Angelina
124,May 2021,83,"17,242,373","207,739","200,000",104,1.4,Angelina
125,Jun 2021,111,"28,379,686","255,673","230,462",124,1.6,Angelina
126,Jul 2021,77,"18,049,595","234,410","197,500",142,1.8,Angelina
127,Aug 2021,93,"19,890,656","213,878","185,000",134,1.7,Angelina
0,Jan 2011,25,"4,430,293","177,212","138,000",,,Aransas
1,Feb 2011,21,"3,065,157","145,960","124,500",,,Aransas
2,Mar 2011,46,"9,590,455","208,488","130,000",,,Aransas
3,Apr 2011,35,"6,770,981","193,457","156,700",,,Aransas
4,May 2011,37,"8,459,893","228,646","216,000",,,Aransas
5,Jun 2011,40,"7,931,406","198,285","162,750",,,Aransas
6,Jul 2011,41,"6,960,202","169,761","140,000",,,Aransas
7,Aug 2011,55,"10,167,585","184,865","158,000",,,Aransas
8,Sep 2011,36,"7,315,200","203,200","148,450",,,Aransas
9,Oct 2011,32,"8,920,159","278,755","196,950",,,Aransas
10,Nov 2011,34,"5,861,607","172,400","163,504",,,Aransas
11,Dec 2011,38,"7,821,790","205,837","174,500",,,Aransas
12,Jan 2012,31,"6,849,285","220,945","137,000",,,Aransas
13,Feb 2012,38,"7,618,486","200,486","149,000",,,Aransas
14,Mar 2012,53,"11,055,846","208,601","184,000",,,Aransas
15,Apr 2012,43,"11,465,913","266,649","195,000",,,Aransas
16,May 2012,50,"11,491,226","229,825","170,500",,,Aransas
17,Jun 2012,64,"13,616,493","212,758","189,500",,,Aransas
18,Jul 2012,54,"11,406,761","211,236","182,000",,,Aransas
19,Aug 2012,56,"12,293,325","219,524","155,250",,,Aransas
20,Sep 2012,53,"12,619,401","238,102","166,000",,,Aransas
21,Oct 2012,46,"9,580,425","208,270","154,950",,,Aransas
22,Nov 2012,28,"5,648,749","201,741","176,735",,,Aransas
23,Dec 2012,36,"8,923,930","247,887","154,275",,,Aransas
24,Jan 2013,29,"4,892,869","168,720","140,000",,,Aransas
25,Feb 2013,43,"7,832,320","182,147","145,000",,,Aransas
26,Mar 2013,57,"11,914,903","209,033","169,500",,,Aransas
27,Apr 2013,66,"14,101,600","213,661","135,500",,,Aransas
28,May 2013,67,"16,466,501","245,769","218,000",,,Aransas
29,Jun 2013,57,"14,034,795","246,224","182,000",,,Aransas
30,Jul 2013,60,"15,202,100","253,368","183,700",,,Aransas
31,Aug 2013,65,"17,191,196","264,480","199,000",,,Aransas
32,Sep 2013,56,"12,760,032","227,858","152,450",,,Aransas
33,Oct 2013,54,"14,303,170","264,874","168,000",,,Aransas
34,Nov 2013,39,"7,688,622","197,144","169,900",,,Aransas
35,Dec 2013,46,"9,031,305","196,333","150,000",,,Aransas
36,Jan 2014,39,"9,512,250","243,904","204,500",,,Aransas
37,Feb 2014,46,"9,665,515","210,120","188,500",,,Aransas
38,Mar 2014,59,"14,056,445","238,245","187,500",,,Aransas
39,Apr 2014,53,"15,786,637","297,861","220,000",,,Aransas
40,May 2014,50,"12,591,744","251,835","178,757",,,Aransas
41,Jun 2014,60,"11,923,841","198,731","174,750",,,Aransas
42,Jul 2014,44,"9,267,249","210,619","147,200",,,Aransas
43,Aug 2014,82,"15,607,237","190,332","155,000",,,Aransas
44,Sep 2014,71,"18,009,767","253,659","190,500",,,Aransas
45,Oct 2014,54,"16,008,600","296,456","202,000",,,Aransas
46,Nov 2014,46,"11,762,695","255,711","211,250",,,Aransas
47,Dec 2014,58,"14,117,040","243,397","188,750",,,Aransas
48,Jan 2015,30,"8,501,280","283,376","212,702",466,8.6,Aransas
49,Feb 2015,35,"7,275,224","207,864","160,000",462,8.6,Aransas
50,Mar 2015,61,"13,016,039","213,378","202,500",463,8.6,Aransas
51,Apr 2015,55,"12,440,590","226,193","230,000",473,8.8,Aransas
52,May 2015,60,"11,873,337","197,889","187,250",511,9.3,Aransas
53,Jun 2015,58,"16,493,112","284,364","222,750",533,9.8,Aransas
54,Jul 2015,74,"14,431,190","195,016","167,500",498,8.7,Aransas
55,Aug 2015,63,"15,401,925","244,475","215,000",484,8.7,Aransas
56,Sep 2015,77,"18,052,840","234,452","184,440",430,7.7,Aransas
57,Oct 2015,64,"13,517,618","211,213","182,500",397,7.0,Aransas
58,Nov 2015,38,"11,208,058","294,949","188,500",412,7.3,Aransas
59,Dec 2015,52,"13,647,776","262,457","201,500",371,6.7,Aransas
60,Jan 2016,42,"9,405,751","223,946","183,900",376,6.6,Aransas
61,Feb 2016,47,"11,343,976","241,361","176,750",389,6.8,Aransas
62,Mar 2016,45,"9,072,750","201,617","155,900",408,7.3,Aransas
63,Apr 2016,51,"15,909,500","311,951","239,000",389,7.0,Aransas
64,May 2016,55,"14,971,392","272,207","245,000",406,7.3,Aransas
65,Jun 2016,64,"15,674,950","244,921","216,250",430,7.7,Aransas
66,Jul 2016,58,"14,706,723","253,564","168,450",432,7.9,Aransas
67,Aug 2016,58,"13,719,129","236,537","222,000",417,7.7,Aransas
68,Sep 2016,61,"14,752,639","241,847","199,000",395,7.5,Aransas
69,Oct 2016,50,"12,993,725","259,874","244,500",384,7.4,Aransas
70,Nov 2016,37,"10,771,936","291,133","214,000",367,7.1,Aransas
71,Dec 2016,39,"10,026,743","257,096","191,000",326,6.4,Aransas
72,Jan 2017,36,"7,866,350","218,510","199,500",377,7.5,Aransas
73,Feb 2017,47,"12,730,100","270,853","242,000",407,8.1,Aransas
74,Mar 2017,55,"12,713,617","231,157","195,000",428,8.4,Aransas
75,Apr 2017,47,"10,562,074","224,725","154,500",460,9.1,Aransas
76,May 2017,66,"17,765,352","269,172","205,500",483,9.4,Aransas
77,Jun 2017,68,"18,545,000","272,721","226,500",507,9.8,Aransas
78,Jul 2017,72,"19,665,810","273,136","188,500",496,9.4,Aransas
79,Aug 2017,46,"9,895,690","215,124","180,000",425,8.2,Aransas
80,Sep 2017,14,"3,774,100","269,579","260,000",322,6.7,Aransas
81,Oct 2017,18,"4,084,300","226,906","175,650",280,6.2,Aransas
82,Nov 2017,28,"6,688,570","238,878","222,500",265,5.9,Aransas
83,Dec 2017,33,"7,209,098","218,458","219,500",250,5.7,Aransas
84,Jan 2018,28,"5,524,860","197,316","163,500",251,5.8,Aransas
85,Feb 2018,27,"6,017,500","222,870","199,000",239,5.7,Aransas
86,Mar 2018,37,"8,227,150","222,355","185,000",233,5.8,Aransas
87,Apr 2018,32,"9,313,785","291,056","260,918",266,6.8,Aransas
88,May 2018,49,"12,495,743","255,015","231,000",293,7.8,Aransas
89,Jun 2018,38,"10,033,745","264,046","250,000",293,8.3,Aransas
90,Jul 2018,34,"7,710,250","226,772","170,000",315,9.8,Aransas
91,Aug 2018,62,"16,254,168","262,164","223,500",336,10.1,Aransas
92,Sep 2018,38,"11,212,750","295,072","211,850",326,9.2,Aransas
93,Oct 2018,43,"11,206,580","260,618","236,500",332,8.9,Aransas
94,Nov 2018,30,"7,788,680","259,623","242,000",319,8.5,Aransas
95,Dec 2018,23,"5,911,860","257,037","187,500",301,8.2,Aransas
96,Jan 2019,28,"6,258,285","223,510","203,250",314,8.5,Aransas
97,Feb 2019,35,"9,795,525","279,872","215,000",345,9.2,Aransas
98,Mar 2019,44,"11,986,606","272,423","205,500",384,10.1,Aransas
99,Apr 2019,33,"8,599,500","260,591","215,000",428,11.2,Aransas
100,May 2019,56,"14,954,399","267,043","234,500",439,11.4,Aransas
101,Jun 2019,46,"13,031,250","283,288","254,000",447,11.4,Aransas
102,Jul 2019,66,"15,797,168","239,351","206,175",436,10.4,Aransas
103,Aug 2019,53,"15,340,517","289,444","232,000",423,10.3,Aransas
104,Sep 2019,61,"17,450,640","286,076","230,700",400,9.3,Aransas
105,Oct 2019,43,"11,049,260","256,960","202,500",368,8.5,Aransas
106,Nov 2019,47,"13,271,935","282,382","223,000",368,8.3,Aransas
107,Dec 2019,44,"10,319,690","234,538","209,500",348,7.5,Aransas
108,Jan 2020,34,"10,566,221","310,771","252,500",364,7.8,Aransas
109,Feb 2020,41,"11,945,760","291,360","227,850",378,8.0,Aransas
110,Mar 2020,54,"15,458,425","286,267","251,500",384,8.0,Aransas
111,Apr 2020,47,"11,607,580","246,970","185,000",378,7.7,Aransas
112,May 2020,46,"12,314,960","267,717","213,000",364,7.5,Aransas
113,Jun 2020,67,"21,836,920","325,924","280,000",311,6.2,Aransas
114,Jul 2020,94,"30,046,898","319,648","253,250",294,5.6,Aransas
115,Aug 2020,81,"24,421,620","301,501","254,000",256,4.7,Aransas
116,Sep 2020,85,"27,837,523","327,500","297,000",252,4.4,Aransas
117,Oct 2020,96,"33,338,345","347,274","275,000",221,3.6,Aransas
118,Nov 2020,70,"21,710,544","310,151","257,500",215,3.4,Aransas
119,Dec 2020,81,"29,617,633","365,650","274,000",213,3.2,Aransas
120,Jan 2021,58,"20,393,520","351,612","262,750",205,3.0,Aransas
121,Feb 2021,55,"21,308,150","387,421","310,000",195,2.8,Aransas
122,Mar 2021,75,"29,510,075","393,468","315,160",188,2.6,Aransas
123,Apr 2021,84,"32,077,485","381,875","324,516",203,2.7,Aransas
124,May 2021,77,"24,916,840","323,595","269,000",199,2.6,Aransas
125,Jun 2021,101,"46,050,133","455,942","335,000",193,2.4,Aransas
126,Jul 2021,68,"28,527,890","419,528","283,750",210,2.7,Aransas
127,Aug 2021,79,"33,753,663","427,262","327,500",201,2.6,Aransas
