,date,sales,dollar_vol,avg_price,med_price,total_listings,month_inventory,county
109,Feb 2020,259,"45,714,227","176,503","165,000","1,763",6.0,Hidalgo
110,Mar 2020,296,"53,203,013","179,740","160,000","1,788",6.0,Hidalgo
111,Apr 2020,252,"42,091,801","167,031","160,000","1,716",5.9,Hidalgo
112,May 2020,251,"46,039,181","183,423","171,000","1,513",5.4,Hidalgo
113,Jun 2020,345,"64,019,145","185,563","168,000","1,274",4.5,Hidalgo
114,Jul 2020,380,"75,371,155","198,345","171,250","1,133",3.9,Hidalgo
115,Aug 2020,371,"71,125,477","191,713","175,000","1,025",3.4,Hidalgo
116,Sep 2020,363,"71,606,162","197,262","175,000","1,024",3.4,Hidalgo
117,Oct 2020,348,"66,315,377","190,561","170,000","1,067",3.5,Hidalgo
118,Nov 2020,322,"63,084,327","195,914","183,000","1,078",3.5,Hidalgo
119,Dec 2020,350,"72,936,185","208,389","186,000","1,070",3.4,Hidalgo
120,Jan 2021,305,"60,736,876","199,137","175,000",968,3.0,Hidalgo
121,Feb 2021,242,"47,869,714","197,809","179,500",939,2.9,Hidalgo
122,Mar 2021,366,"75,944,154","207,498","185,000",889,2.7,Hidalgo
123,Apr 2021,347,"71,698,226","206,623","185,000",793,2.4,Hidalgo
124,May 2021,385,"81,912,664","212,760","185,000",765,2.2,Hidalgo
125,Jun 2021,426,"94,843,562","222,637","195,000",745,2.1,Hidalgo
126,Jul 2021,365,"85,152,727","233,295","204,750",776,2.2,Hidalgo
127,Aug 2021,388,"83,761,348","215,880","190,000",804,2.3,Hidalgo
0,Jan 2011,83,"11,582,360","139,547","125,000",,,Jefferson
1,Feb 2011,87,"12,130,741","139,434","115,000",,,Jefferson
2,Mar 2011,134,"18,037,344","134,607","108,750",,,Jefferson
3,Apr 2011,137,"17,083,296","124,696","111,500",,,Jefferson
4,May 2011,115,"14,091,849","122,538","109,000",,,Jefferson
5,Jun 2011,139,"18,721,807","134,689","113,900",,,Jefferson
6,Jul 2011,143,"20,797,212","145,435","123,500",,,Jefferson
7,Aug 2011,122,"17,670,591","144,841","131,000",,,Jefferson
8,Sep 2011,116,"14,268,367","123,003","115,000",,,Jefferson
9,Oct 2011,116,"15,072,936","129,939","116,825",,,Jefferson
10,Nov 2011,101,"12,399,731","122,770","100,000",,,Jefferson
11,Dec 2011,116,"16,029,370","138,184","107,500",,,Jefferson
12,Jan 2012,92,"10,684,621","116,137","92,500",,,Jefferson
13,Feb 2012,110,"13,454,962","122,318","105,000",,,Jefferson
14,Mar 2012,145,"19,681,734","135,736","115,000",,,Jefferson
15,Apr 2012,135,"17,616,537","130,493","113,000",,,Jefferson
16,May 2012,151,"21,477,796","142,237","125,000",,,Jefferson
17,Jun 2012,135,"19,417,589","143,834","116,000",,,Jefferson
18,Jul 2012,143,"18,803,060","131,490","105,000",,,Jefferson
19,Aug 2012,160,"21,638,790","135,242","120,000",,,Jefferson
20,Sep 2012,131,"16,935,651","129,280","106,000",,,Jefferson
21,Oct 2012,147,"20,178,866","137,271","121,200",,,Jefferson
22,Nov 2012,127,"17,162,757","135,140","122,500",,,Jefferson
23,Dec 2012,126,"20,450,476","162,305","134,000",,,Jefferson
24,Jan 2013,102,"14,335,110","140,540","110,000",,,Jefferson
25,Feb 2013,117,"15,999,312","136,746","115,000",,,Jefferson
26,Mar 2013,134,"18,300,233","136,569","100,943",,,Jefferson
27,Apr 2013,141,"19,757,237","140,122","120,000",,,Jefferson
28,May 2013,181,"26,137,792","144,408","126,950",,,Jefferson
29,Jun 2013,154,"21,097,167","136,995","122,500",,,Jefferson
30,Jul 2013,159,"23,322,229","146,681","122,000",,,Jefferson
31,Aug 2013,195,"29,991,653","153,803","129,900",,,Jefferson
32,Sep 2013,138,"21,646,405","156,858","137,500",,,Jefferson
33,Oct 2013,139,"18,117,188","130,339","112,000",,,Jefferson
34,Nov 2013,131,"17,700,779","135,120","114,900",,,Jefferson
35,Dec 2013,151,"21,117,626","139,852","115,000",,,Jefferson
36,Jan 2014,102,"13,665,993","133,980","121,250",,,Jefferson
37,Feb 2014,130,"17,704,472","136,188","126,000",,,Jefferson
38,Mar 2014,143,"20,315,143","142,064","119,500",,,Jefferson
39,Apr 2014,145,"19,647,118","135,497","119,000",,,Jefferson
40,May 2014,179,"24,946,480","139,366","119,900",,,Jefferson
41,Jun 2014,183,"25,852,723","141,272","124,000",,,Jefferson
42,Jul 2014,159,"25,437,948","159,987","135,000",,,Jefferson
43,Aug 2014,181,"26,012,219","143,714","131,000",,,Jefferson
44,Sep 2014,161,"24,962,289","155,045","123,600",,,Jefferson
45,Oct 2014,169,"26,688,635","157,921","129,250",,,Jefferson
46,Nov 2014,141,"19,238,874","136,446","118,500",,,Jefferson
47,Dec 2014,161,"23,708,584","147,258","119,000",,,Jefferson
48,Jan 2015,113,"15,468,632","136,891","100,000",978,6.3,Jefferson
49,Feb 2015,147,"20,618,828","140,264","116,000",926,5.9,Jefferson
50,Mar 2015,189,"28,446,125","150,509","129,500",919,5.7,Jefferson
51,Apr 2015,173,"25,918,635","149,819","122,000",929,5.7,Jefferson
52,May 2015,193,"28,557,560","147,967","129,450",930,5.7,Jefferson
53,Jun 2015,224,"36,587,593","163,337","138,625",930,5.5,Jefferson
54,Jul 2015,211,"35,805,695","169,695","136,500",932,5.4,Jefferson
55,Aug 2015,191,"28,536,928","149,408","127,950",929,5.4,Jefferson
56,Sep 2015,210,"33,292,671","158,537","129,900",888,5.0,Jefferson
57,Oct 2015,188,"26,424,618","140,556","128,000",833,4.7,Jefferson
58,Nov 2015,138,"21,984,036","159,305","130,500",807,4.5,Jefferson
59,Dec 2015,185,"28,614,632","154,674","129,500",693,3.8,Jefferson
60,Jan 2016,136,"17,685,241","130,039","117,500",659,3.6,Jefferson
61,Feb 2016,148,"21,815,470","147,402","119,900",648,3.6,Jefferson
62,Mar 2016,178,"27,349,352","153,648","132,750",673,3.7,Jefferson
63,Apr 2016,177,"26,670,683","150,682","128,000",639,3.5,Jefferson
64,May 2016,179,"28,288,818","158,038","131,500",622,3.4,Jefferson
65,Jun 2016,187,"32,786,390","175,328","147,000",668,3.8,Jefferson
66,Jul 2016,163,"25,001,714","153,385","134,000",709,4.1,Jefferson
67,Aug 2016,224,"36,403,503","162,516","135,000",673,3.8,Jefferson
68,Sep 2016,185,"27,751,106","150,006","125,000",684,3.9,Jefferson
69,Oct 2016,178,"29,324,681","164,745","140,500",679,3.9,Jefferson
70,Nov 2016,149,"22,130,624","148,528","135,000",640,3.7,Jefferson
71,Dec 2016,153,"23,702,569","154,919","124,900",608,3.5,Jefferson
72,Jan 2017,153,"23,581,315","154,126","128,000",626,3.6,Jefferson
73,Feb 2017,150,"21,976,845","146,512","134,950",608,3.5,Jefferson
74,Mar 2017,178,"25,477,656","143,133","122,000",629,3.6,Jefferson
75,Apr 2017,158,"26,796,661","169,599","132,700",651,3.8,Jefferson
76,May 2017,206,"34,184,547","165,944","150,000",677,3.9,Jefferson
77,Jun 2017,221,"37,292,912","168,746","144,950",694,3.9,Jefferson
78,Jul 2017,202,"35,586,690","176,172","151,250",717,4.0,Jefferson
79,Aug 2017,140,"22,670,564","161,933","148,168",729,4.2,Jefferson
80,Sep 2017,217,"38,823,153","178,909","154,660",607,3.5,Jefferson
81,Oct 2017,211,"33,937,054","160,839","135,000",571,3.2,Jefferson
82,Nov 2017,205,"32,051,970","156,351","132,500",557,3.0,Jefferson
83,Dec 2017,222,"34,508,546","155,444","137,500",483,2.6,Jefferson
84,Jan 2018,171,"25,336,484","148,167","126,000",483,2.5,Jefferson
85,Feb 2018,149,"24,121,785","161,891","128,000",466,2.5,Jefferson
86,Mar 2018,210,"32,843,737","156,399","140,500",436,2.3,Jefferson
87,Apr 2018,215,"35,232,983","163,874","148,000",472,2.4,Jefferson
88,May 2018,203,"33,671,464","165,869","145,000",531,2.7,Jefferson
89,Jun 2018,193,"32,677,544","169,314","142,500",548,2.8,Jefferson
90,Jul 2018,214,"36,227,594","169,288","150,000",563,2.9,Jefferson
91,Aug 2018,245,"45,020,546","183,757","156,000",615,3.0,Jefferson
92,Sep 2018,209,"33,089,935","158,325","145,000",625,3.1,Jefferson
93,Oct 2018,208,"32,954,542","158,435","139,900",655,3.2,Jefferson
94,Nov 2018,167,"28,910,863","173,119","159,500",674,3.4,Jefferson
95,Dec 2018,155,"27,527,351","177,596","159,950",636,3.3,Jefferson
96,Jan 2019,137,"23,466,180","171,286","140,000",651,3.4,Jefferson
97,Feb 2019,160,"25,163,429","157,271","150,500",644,3.3,Jefferson
98,Mar 2019,209,"35,020,692","167,563","148,000",679,3.5,Jefferson
99,Apr 2019,225,"38,976,143","173,227","157,500",672,3.5,Jefferson
100,May 2019,217,"42,430,802","195,534","159,900",682,3.5,Jefferson
101,Jun 2019,207,"37,820,777","182,709","171,000",711,3.6,Jefferson
102,Jul 2019,202,"35,404,402","175,269","145,000",716,3.7,Jefferson
103,Aug 2019,235,"42,554,177","181,082","157,000",744,3.8,Jefferson
104,Sep 2019,162,"28,712,120","177,235","162,250",741,3.9,Jefferson
105,Oct 2019,178,"33,735,219","189,524","170,000",746,4.0,Jefferson
106,Nov 2019,170,"33,346,490","196,156","160,135",734,3.9,Jefferson
107,Dec 2019,211,"39,200,383","185,784","159,990",660,3.4,Jefferson
108,Jan 2020,168,"29,983,156","178,471","145,000",647,3.3,Jefferson
109,Feb 2020,167,"27,821,695","166,597","145,650",616,3.1,Jefferson
110,Mar 2020,180,"32,137,130","178,540","159,900",622,3.2,Jefferson
111,Apr 2020,147,"26,963,022","183,422","163,000",663,3.5,Jefferson
112,May 2020,180,"31,490,400","174,947","165,000",661,3.6,Jefferson
113,Jun 2020,220,"44,275,887","201,254","181,512",688,3.7,Jefferson
114,Jul 2020,245,"45,385,953","185,249","170,000",710,3.8,Jefferson
115,Aug 2020,199,"38,380,055","192,865","174,900",683,3.7,Jefferson
116,Sep 2020,216,"43,900,640","203,244","178,698",650,3.4,Jefferson
117,Oct 2020,194,"38,460,572","198,250","186,212",656,3.4,Jefferson
118,Nov 2020,186,"37,250,120","200,269","187,950",628,3.3,Jefferson
119,Dec 2020,232,"45,493,193","196,091","180,800",583,3.0,Jefferson
120,Jan 2021,153,"29,990,478","196,016","168,800",554,2.9,Jefferson
121,Feb 2021,145,"27,460,574","189,383","169,900",515,2.7,Jefferson
122,Mar 2021,230,"46,161,422","200,702","189,450",448,2.3,Jefferson
123,Apr 2021,219,"47,557,506","217,158","188,000",395,2.0,Jefferson
124,May 2021,231,"49,310,987","213,467","185,400",375,1.8,Jefferson
125,Jun 2021,264,"58,260,846","220,685","200,000",433,2.1,Jefferson
126,Jul 2021,267,"61,438,357","230,106","195,000",481,2.3,Jefferson
127,Aug 2021,212,"43,639,342","205,846","190,000",508,2.4,Jefferson
0,Jan 2011,85,"9,730,204","114,473","92,250",,,Johnson
1,Feb 2011,75,"8,220,305","109,604","99,500",,,Johnson
2,Mar 2011,128,"14,959,158","116,868","103,000",,,Johnson
3,Apr 2011,121,"12,288,285","101,556","90,000",,,Johnson
4,May 2011,115,"12,489,836","108,607","108,213",,,Johnson
5,Jun 2011,142,"16,713,090","117,698","107,000",,,Johnson
6,Jul 2011,110,"13,126,024","119,327","104,250",,,Johnson
7,Aug 2011,144,"19,382,762","134,603","124,850",,,Johnson
8,Sep 2011,107,"14,658,038","136,991","110,000",,,Johnson
9,Oct 2011,98,"11,497,874","117,325","97,000",,,Johnson
10,Nov 2011,93,"9,654,028","103,807","94,900",,,Johnson
11,Dec 2011,115,"14,172,546","123,240","100,000",,,Johnson
12,Jan 2012,77,"7,299,114","94,794","72,000",,,Johnson
13,Feb 2012,90,"10,252,388","113,915","98,950",,,Johnson
14,Mar 2012,140,"19,639,626","140,283","114,675",,,Johnson
15,Apr 2012,110,"13,122,228","119,293","104,150",,,Johnson
16,May 2012,152,"19,076,261","125,502","103,500",,,Johnson
17,Jun 2012,147,"17,113,588","116,419","103,750",,,Johnson
18,Jul 2012,133,"17,579,955","132,180","117,000",,,Johnson
19,Aug 2012,145,"18,707,108","129,015","114,950",,,Johnson
20,Sep 2012,131,"15,879,219","121,215","112,000",,,Johnson
21,Oct 2012,140,"16,445,862","117,470","108,700",,,Johnson
22,Nov 2012,116,"14,660,419","126,383","112,500",,,Johnson
23,Dec 2012,118,"16,086,635","136,327","121,325",,,Johnson
24,Jan 2013,101,"12,757,927","126,316","113,187",,,Johnson
25,Feb 2013,117,"15,633,222","133,617","124,475",,,Johnson
26,Mar 2013,160,"22,215,679","138,848","115,000",,,Johnson
27,Apr 2013,158,"21,896,222","138,584","125,000",,,Johnson
28,May 2013,154,"19,860,881","128,967","105,500",,,Johnson
29,Jun 2013,141,"20,168,603","143,040","133,500",,,Johnson
30,Jul 2013,147,"21,792,332","148,247","135,000",,,Johnson
31,Aug 2013,199,"28,639,140","143,915","129,900",,,Johnson
32,Sep 2013,147,"20,201,974","137,428","126,500",,,Johnson
33,Oct 2013,139,"18,551,545","133,464","126,250",,,Johnson
34,Nov 2013,133,"19,759,045","148,564","130,000",,,Johnson
35,Dec 2013,148,"21,089,209","142,495","126,000",,,Johnson
36,Jan 2014,126,"17,265,020","137,024","114,625",,,Johnson
37,Feb 2014,136,"19,423,994","142,823","126,050",,,Johnson
38,Mar 2014,154,"21,582,346","140,145","129,450",,,Johnson
39,Apr 2014,179,"25,704,431","143,600","128,000",,,Johnson
40,May 2014,208,"33,431,363","160,728","145,000",,,Johnson
41,Jun 2014,205,"34,010,802","165,906","145,000",,,Johnson
42,Jul 2014,198,"33,743,995","170,424","149,500",,,Johnson
43,Aug 2014,218,"35,018,888","160,637","145,000",,,Johnson
44,Sep 2014,173,"26,504,614","153,206","140,250",,,Johnson
45,Oct 2014,155,"22,873,952","147,574","135,000",,,Johnson
46,Nov 2014,133,"20,739,636","155,937","140,000",,,Johnson
47,Dec 2014,163,"27,309,233","167,541","157,500",,,Johnson
48,Jan 2015,108,"17,975,137","166,436","132,500",541,3.2,Johnson
49,Feb 2015,129,"19,409,951","150,465","138,400",487,2.9,Johnson
50,Mar 2015,172,"26,904,091","156,419","138,000",496,2.9,Johnson
51,Apr 2015,171,"27,551,635","161,121","146,000",494,2.9,Johnson
52,May 2015,203,"35,275,442","173,771","142,000",483,2.9,Johnson
53,Jun 2015,209,"35,089,241","167,891","145,000",492,2.9,Johnson
54,Jul 2015,225,"37,585,299","167,046","157,000",541,3.2,Johnson
55,Aug 2015,210,"37,606,289","179,078","158,950",509,3.0,Johnson
56,Sep 2015,196,"34,593,322","176,497","159,750",503,2.9,Johnson
57,Oct 2015,186,"34,265,411","184,223","164,450",500,2.9,Johnson
58,Nov 2015,137,"23,404,199","170,834","160,000",504,2.9,Johnson
59,Dec 2015,167,"29,411,359","176,116","154,500",459,2.6,Johnson
60,Jan 2016,122,"21,653,513","177,488","143,350",446,2.5,Johnson
61,Feb 2016,162,"29,090,735","179,572","156,000",443,2.5,Johnson
62,Mar 2016,204,"36,277,392","177,830","162,000",411,2.2,Johnson
63,Apr 2016,206,"37,207,064","180,617","168,000",436,2.3,Johnson
64,May 2016,227,"41,895,958","184,564","175,000",402,2.1,Johnson
65,Jun 2016,233,"45,394,299","194,825","175,000",429,2.3,Johnson
66,Jul 2016,232,"43,370,383","186,941","173,450",445,2.3,Johnson
67,Aug 2016,237,"45,336,961","191,295","179,900",469,2.4,Johnson
68,Sep 2016,216,"40,187,068","186,051","170,000",441,2.3,Johnson
69,Oct 2016,187,"37,154,128","198,685","175,000",465,2.4,Johnson
70,Nov 2016,185,"35,902,953","194,070","168,250",447,2.3,Johnson
71,Dec 2016,169,"31,396,675","185,779","162,000",415,2.1,Johnson
72,Jan 2017,127,"23,668,726","186,368","164,900",425,2.1,Johnson
73,Feb 2017,161,"31,584,119","196,175","175,000",438,2.2,Johnson
74,Mar 2017,212,"40,249,096","189,854","186,000",445,2.2,Johnson
75,Apr 2017,205,"42,491,095","207,274","185,000",451,2.3,Johnson
76,May 2017,272,"58,626,283","215,538","199,450",436,2.1,Johnson
77,Jun 2017,246,"50,755,685","206,324","182,500",510,2.5,Johnson
78,Jul 2017,220,"48,325,113","219,660","204,256",563,2.8,Johnson
79,Aug 2017,272,"60,527,286","222,527","203,250",545,2.6,Johnson
80,Sep 2017,232,"48,090,025","207,285","189,000",521,2.5,Johnson
81,Oct 2017,212,"47,203,656","222,659","190,750",521,2.5,Johnson
82,Nov 2017,187,"38,211,955","204,342","185,000",485,2.3,Johnson
83,Dec 2017,222,"47,747,712","215,080","194,900",462,2.2,Johnson
84,Jan 2018,139,"29,504,546","212,263","190,000",478,2.2,Johnson
85,Feb 2018,172,"38,404,049","223,279","196,954",490,2.3,Johnson
86,Mar 2018,208,"47,975,123","230,650","214,950",497,2.3,Johnson
87,Apr 2018,260,"56,806,498","218,487","195,000",506,2.3,Johnson
88,May 2018,288,"67,052,618","232,822","212,500",567,2.6,Johnson
89,Jun 2018,250,"57,580,210","230,321","200,000",621,2.8,Johnson
90,Jul 2018,255,"58,760,284","230,432","215,000",627,2.8,Johnson
91,Aug 2018,287,"67,283,034","234,436","212,900",610,2.7,Johnson
92,Sep 2018,237,"55,588,244","234,550","215,000",613,2.7,Johnson
93,Oct 2018,199,"44,967,662","225,968","198,900",621,2.8,Johnson
94,Nov 2018,231,"50,804,334","219,932","201,000",580,2.5,Johnson
95,Dec 2018,243,"55,771,175","229,511","210,000",505,2.2,Johnson
96,Jan 2019,124,"26,505,191","213,752","192,250",539,2.3,Johnson
97,Feb 2019,179,"40,362,438","225,488","200,000",554,2.4,Johnson
98,Mar 2019,212,"49,885,605","235,309","218,950",582,2.5,Johnson
99,Apr 2019,241,"57,364,999","238,029","215,000",597,2.6,Johnson
100,May 2019,251,"61,626,878","245,525","225,000",623,2.8,Johnson
101,Jun 2019,252,"63,731,200","252,902","228,700",657,2.9,Johnson
102,Jul 2019,270,"66,028,238","244,549","229,000",674,3.0,Johnson
103,Aug 2019,284,"68,585,748","241,499","218,500",700,3.1,Johnson
104,Sep 2019,197,"47,165,756","239,420","215,000",711,3.2,Johnson
105,Oct 2019,212,"51,115,016","241,109","228,750",705,3.1,Johnson
106,Nov 2019,191,"44,273,896","231,801","204,000",654,3.0,Johnson
107,Dec 2019,256,"64,100,178","250,391","235,355",617,2.8,Johnson
108,Jan 2020,152,"37,968,377","249,792","230,500",621,2.8,Johnson
109,Feb 2020,175,"42,746,824","244,268","220,000",640,2.9,Johnson
110,Mar 2020,269,"65,969,685","245,240","225,010",648,2.8,Johnson
111,Apr 2020,194,"49,309,578","254,173","227,450",673,3.0,Johnson
112,May 2020,250,"64,722,089","258,888","236,900",639,2.8,Johnson
113,Jun 2020,335,"87,981,465","262,631","233,500",583,2.5,Johnson
114,Jul 2020,352,"94,046,356","267,177","240,000",552,2.3,Johnson
115,Aug 2020,316,"82,703,721","261,721","242,165",530,2.2,Johnson
116,Sep 2020,310,"86,260,338","278,259","251,520",453,1.8,Johnson
117,Oct 2020,323,"91,568,045","283,492","260,000",417,1.6,Johnson
118,Nov 2020,236,"66,065,681","279,939","259,702",374,1.4,Johnson
119,Dec 2020,287,"78,885,334","274,862","251,000",352,1.3,Johnson
120,Jan 2021,187,"49,554,798","264,999","240,000",343,1.3,Johnson
121,Feb 2021,196,"54,669,508","278,926","264,178",275,1.0,Johnson
122,Mar 2021,275,"79,596,619","289,442","258,600",261,1.0,Johnson
123,Apr 2021,258,"77,168,054","299,101","270,000",285,1.0,Johnson
124,May 2021,245,"75,880,197","309,715","285,000",259,0.9,Johnson
125,Jun 2021,275,"87,076,093","316,640","299,232",354,1.3,Johnson
126,Jul 2021,284,"88,012,234","309,902","285,000",409,1.5,Johnson
127,Aug 2021,338,"108,593,577","321,283","295,000",360,1.3,Johnson
0,Jan 2011,64,"7,578,956","118,421","117,995",,,Kaufman
1,Feb 2011,63,"7,672,050","121,779","112,900",,,Kaufman
2,Mar 2011,102,"10,520,751","103,145","101,500",,,Kaufman
3,Apr 2011,86,"9,613,620","111,786","109,875",,,Kaufman
4,May 2011,107,"14,469,278","135,227","137,000",,,Kaufman
5,Jun 2011,101,"12,222,733","121,017","103,150",,,Kaufman
6,Jul 2011,92,"11,805,710","128,323","118,600",,,Kaufman
7,Aug 2011,112,"14,579,606","130,175","120,000",,,Kaufman
8,Sep 2011,100,"12,879,550","128,796","124,000",,,Kaufman
9,Oct 2011,95,"10,698,416","112,615","102,000",,,Kaufman
10,Nov 2011,99,"10,585,220","106,921","103,625",,,Kaufman
11,Dec 2011,90,"11,556,232","128,403","118,750",,,Kaufman
12,Jan 2012,66,"7,757,002","117,530","110,490",,,Kaufman
13,Feb 2012,84,"8,867,540","105,566","101,500",,,Kaufman
14,Mar 2012,88,"12,031,149","136,718","124,250",,,Kaufman
15,Apr 2012,75,"9,481,892","126,425","126,990",,,Kaufman
16,May 2012,129,"17,803,898","138,015","119,990",,,Kaufman
17,Jun 2012,134,"17,154,239","128,017","130,000",,,Kaufman
18,Jul 2012,113,"16,065,531","142,173","134,500",,,Kaufman
19,Aug 2012,139,"20,251,234","145,692","140,495",,,Kaufman
20,Sep 2012,108,"14,754,326","136,614","134,050",,,Kaufman
21,Oct 2012,130,"18,046,338","138,818","127,850",,,Kaufman
22,Nov 2012,108,"14,284,933","132,268","132,397",,,Kaufman
23,Dec 2012,103,"15,134,631","146,938","131,000",,,Kaufman
24,Jan 2013,104,"14,762,653","141,949","136,250",,,Kaufman
25,Feb 2013,109,"15,663,697","143,704","133,000",,,Kaufman
26,Mar 2013,118,"16,858,611","142,870","135,200",,,Kaufman
27,Apr 2013,137,"20,571,451","150,157","134,000",,,Kaufman
28,May 2013,171,"25,736,008","150,503","139,900",,,Kaufman
29,Jun 2013,136,"19,995,105","147,023","132,150",,,Kaufman
30,Jul 2013,172,"28,575,075","166,134","154,250",,,Kaufman
31,Aug 2013,180,"29,746,060","165,256","155,543",,,Kaufman
32,Sep 2013,125,"19,494,022","155,952","145,799",,,Kaufman
33,Oct 2013,128,"20,264,586","158,317","145,500",,,Kaufman
34,Nov 2013,101,"14,505,026","143,614","138,000",,,Kaufman
35,Dec 2013,107,"16,936,092","158,281","141,500",,,Kaufman
36,Jan 2014,122,"18,888,871","154,827","151,050",,,Kaufman
37,Feb 2014,126,"20,906,448","165,924","149,950",,,Kaufman
38,Mar 2014,137,"22,657,039","165,380","155,000",,,Kaufman
39,Apr 2014,139,"20,715,880","149,035","140,000",,,Kaufman
40,May 2014,171,"28,759,795","168,186","149,999",,,Kaufman
41,Jun 2014,152,"24,158,173","158,935","154,250",,,Kaufman
42,Jul 2014,157,"25,241,454","160,774","145,000",,,Kaufman
43,Aug 2014,155,"26,737,305","172,499","163,000",,,Kaufman
44,Sep 2014,140,"23,544,680","168,176","158,750",,,Kaufman
45,Oct 2014,147,"23,305,502","158,541","150,000",,,Kaufman
46,Nov 2014,116,"19,026,716","164,023","160,000",,,Kaufman
47,Dec 2014,139,"24,366,303","175,297","165,000",,,Kaufman
48,Jan 2015,87,"14,828,721","170,445","158,170",411,3.0,Kaufman
49,Feb 2015,103,"16,492,211","160,119","154,990",394,2.9,Kaufman
50,Mar 2015,143,"25,460,264","178,044","170,000",402,2.9,Kaufman
51,Apr 2015,161,"29,268,555","181,792","175,000",433,3.1,Kaufman
52,May 2015,168,"30,648,257","182,430","175,000",454,3.3,Kaufman
53,Jun 2015,201,"37,505,909","186,597","173,900",454,3.2,Kaufman
54,Jul 2015,214,"41,796,390","195,310","181,212",474,3.2,Kaufman
55,Aug 2015,188,"37,006,885","196,845","183,500",448,3.0,Kaufman
56,Sep 2015,215,"40,865,438","190,072","174,900",440,2.8,Kaufman
57,Oct 2015,157,"31,653,954","201,618","174,900",420,2.7,Kaufman
58,Nov 2015,125,"23,881,100","191,049","175,000",418,2.6,Kaufman
59,Dec 2015,165,"30,771,618","186,495","179,900",376,2.3,Kaufman
60,Jan 2016,115,"20,639,612","179,475","175,000",393,2.4,Kaufman
61,Feb 2016,124,"23,381,843","188,563","176,950",397,2.4,Kaufman
62,Mar 2016,176,"32,734,740","185,993","180,450",402,2.4,Kaufman
63,Apr 2016,190,"34,992,313","184,170","178,900",397,2.3,Kaufman
64,May 2016,204,"45,500,663","223,042","197,950",414,2.4,Kaufman
65,Jun 2016,228,"46,215,173","202,698","183,450",418,2.4,Kaufman
66,Jul 2016,215,"44,048,810","204,878","195,900",477,2.7,Kaufman
67,Aug 2016,221,"44,901,268","203,173","193,962",424,2.4,Kaufman
68,Sep 2016,208,"42,146,796","202,629","193,950",391,2.2,Kaufman
69,Oct 2016,189,"38,152,394","201,865","195,000",392,2.2,Kaufman
70,Nov 2016,144,"30,487,421","211,718","197,200",382,2.1,Kaufman
71,Dec 2016,164,"34,263,978","208,927","200,995",369,2.0,Kaufman
72,Jan 2017,136,"28,230,376","207,576","197,572",372,2.0,Kaufman
73,Feb 2017,145,"31,053,606","214,163","200,000",413,2.2,Kaufman
74,Mar 2017,228,"49,867,750","218,718","202,750",485,2.6,Kaufman
75,Apr 2017,190,"42,823,262","225,386","222,160",454,2.4,Kaufman
76,May 2017,260,"57,461,801","221,007","213,464",503,2.6,Kaufman
77,Jun 2017,239,"55,152,234","230,762","219,990",537,2.8,Kaufman
78,Jul 2017,241,"55,871,017","231,830","222,000",505,2.6,Kaufman
79,Aug 2017,242,"56,440,539","233,225","225,000",527,2.7,Kaufman
80,Sep 2017,202,"48,065,745","237,949","225,675",552,2.8,Kaufman
81,Oct 2017,182,"41,441,246","227,699","219,004",579,2.9,Kaufman
82,Nov 2017,208,"46,803,909","225,019","221,250",544,2.7,Kaufman
83,Dec 2017,236,"54,777,848","232,110","225,000",485,2.3,Kaufman
84,Jan 2018,169,"36,958,363","218,689","215,000",486,2.3,Kaufman
85,Feb 2018,188,"41,894,123","222,841","215,450",488,2.3,Kaufman
86,Mar 2018,241,"56,145,379","232,968","220,900",519,2.4,Kaufman
87,Apr 2018,230,"52,198,728","226,951","221,184",569,2.6,Kaufman
88,May 2018,256,"60,316,333","235,611","228,050",593,2.7,Kaufman
89,Jun 2018,268,"64,000,825","238,809","233,500",654,2.9,Kaufman
90,Jul 2018,258,"61,799,076","239,531","227,000",676,3.0,Kaufman
91,Aug 2018,314,"76,726,459","244,352","236,500",637,2.8,Kaufman
92,Sep 2018,210,"52,350,967","249,290","228,250",630,2.7,Kaufman
93,Oct 2018,222,"49,132,685","221,318","219,000",639,2.7,Kaufman
94,Nov 2018,175,"42,249,999","241,429","234,000",619,2.7,Kaufman
95,Dec 2018,210,"49,906,654","237,651","221,248",557,2.4,Kaufman
96,Jan 2019,144,"32,140,174","223,196","221,000",589,2.6,Kaufman
97,Feb 2019,169,"38,374,502","227,068","224,000",603,2.7,Kaufman
98,Mar 2019,196,"47,425,807","241,968","233,995",599,2.7,Kaufman
99,Apr 2019,218,"51,636,341","236,864","230,808",664,3.0,Kaufman
100,May 2019,259,"64,084,750","247,431","240,000",712,3.2,Kaufman
101,Jun 2019,260,"65,188,013","250,723","237,495",779,3.5,Kaufman
102,Jul 2019,289,"75,336,642","260,680","239,000",795,3.6,Kaufman
103,Aug 2019,280,"71,458,761","255,210","238,975",804,3.7,Kaufman
104,Sep 2019,251,"61,871,917","246,502","235,000",807,3.6,Kaufman
105,Oct 2019,277,"68,850,806","248,559","239,900",821,3.6,Kaufman
106,Nov 2019,198,"49,817,056","251,601","235,000",739,3.2,Kaufman
107,Dec 2019,276,"69,586,025","252,123","239,392",689,2.9,Kaufman
108,Jan 2020,189,"43,131,551","228,209","228,990",775,3.2,Kaufman
109,Feb 2020,213,"51,173,591","240,252","238,500",776,3.2,Kaufman
110,Mar 2020,270,"66,926,722","247,877","237,052",692,2.8,Kaufman
